id,name,address,category,location,lat,lng,details,reviews
217941,"Snooker World","Al Ittihad Road, Al Khabisi , Dubai, P.O.Box: 87979 , United Arab Emirates",attraction,Dubai,25.26768272914,55.340213710261,http://tour-pedia.org/api/getPlaceDetails?id=217941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217941
"Dubai International Bowling Centre",attraction,116160,25.289405,55.350851,Dubai,"Comedy Junction",4c5042aa371520a102d003c1,0,"Comedy Club",http://tour-pedia.org/api/getPlaceDetails?id=116160,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116160
"Metropolitan Palace",attraction,116162,25.240848,55.297587,Dubai,"Downtown Grill & Bar",4c50504af080a593fdbb4fe2,0,Pub,http://tour-pedia.org/api/getPlaceDetails?id=116162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116162
"Alkhwaneej Road",attraction,116170,25.236729825764,55.470200809303,Dubai,"Mamsha Alkhwaneej",4c523ed099ecc9b6cb76965a,0,Field,http://tour-pedia.org/api/getPlaceDetails?id=116170,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116170
,attraction,116174,25.168404624315,55.508028140738,Dubai,"Al Awir Road",4c531916728920a1fbcf8a80,0,Farm,http://tour-pedia.org/api/getPlaceDetails?id=116174,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116174
,attraction,116175,25.290534415638,55.329300272981,Dubai,"Old Memzar Corniche",4c538a8a72cf0f4711fd01d3,0,Beach,http://tour-pedia.org/api/getPlaceDetails?id=116175,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116175
"Corner of Street 5 (next to Nad Al-Shiba Clinic)",attraction,116181,25.155462466101,55.323286056519,Dubai,"Tashkeel Art Studio and Gallery (www.tashkeel.org)",4c5517c972cf0f471c5e9ed5,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116181,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116181
"Dubai International City",attraction,116184,25.162474709295,55.399340945499,Dubai,"France Cluster, Dubai International City",4c5583a330f92d7f245442bc,0,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=116184,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116184
,attraction,116185,25.05286139176,55.255592704217,Dubai,"Saheel Arabian Ranches",4c5592ad30f92d7f6e635ebc,0,"Housing Development",http://tour-pedia.org/api/getPlaceDetails?id=116185,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116185
"Nad Al Sheeba",attraction,116187,25.153703893065,55.336283970084,Dubai,"Sheikh Hamdan Palace",4c5664ae7329c928959f8c80,0,Castle,http://tour-pedia.org/api/getPlaceDetails?id=116187,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116187
"Deira City Center",attraction,116207,25.2513308952,55.334069434353,Dubai,"Magic Planet",4c5abef704f9be9aae74f260,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116207,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116207
,attraction,116213,25.210046,55.271543,Dubai,"Ramadhan Juma'ah",4c5bcc129b28d13a3f155570,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116213,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116213
"Gloria Hotel, 4th Floor",attraction,116214,25.105601,55.171269,Dubai,"Well of Life",4c5c032a6147be9aefff8d09,0,Well,http://tour-pedia.org/api/getPlaceDetails?id=116214,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116214
,attraction,116217,24.81881413344,56.1267334594,Dubai,"Hatta Hills",4c5cd9f294fd0f47130bca45,0,"Other Great Outdoors",http://tour-pedia.org/api/getPlaceDetails?id=116217,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116217
"Al Atar Tower",attraction,116220,25.245394649869,55.302300453186,Dubai,"Kape korner",4c5d32d3857ca593af37cccb,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116220
"Opp. Dubai Bowling Centre",attraction,116224,25.29072383108,55.348348617554,Dubai,"Al Shabab Club",4c5da2e5857ca593a36bcdcb,0,"Soccer Stadium",http://tour-pedia.org/api/getPlaceDetails?id=116224,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116224
,attraction,116233,25.065591976333,55.153921401227,Dubai,"Meadows 2 Pool",4c61679190b2c9b6a1083f22,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116233,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116233
,attraction,116236,25.244005398321,55.302888310129,Dubai,"Karama mosque",4c61949479d1e21ee50cd415,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116236,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116236
"Le Royal Meridien",attraction,116237,25.189718,55.25631,Dubai,"Piano Bar",4c619c6469a1c9b675ad36a4,0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=116237,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116237
"Muhaisnah 1",attraction,116239,25.236864,55.417707,Dubai,"Mohd Ali AlGergawi Mosque",4c62d7f586b6be9aab098d34,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116239,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116239
"Al Qusais",attraction,116240,25.27762,55.372453,Dubai,"Al Qusais Mosque",4c62e544e1621b8d33932453,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116240,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116240
"Behind Crowne Plaza",attraction,116248,25.219705133,55.274904370308,Dubai,"White Mosque",4c65830fb80abe9ac76acae5,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116248,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116248
,attraction,116251,25.017891,55.110333,Dubai,"Greek Orthodx Church",4c66bf7de1da1b8d9dc09bc3,0,Church,http://tour-pedia.org/api/getPlaceDetails?id=116251,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116251
,attraction,116252,25.056423629491,55.271281258654,Dubai,"Arabian ranches Mosque",4c66c6f97abde21e795c6468,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116252,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116252
"Opposite Lamcy Plaza",attraction,116253,25.235267954832,55.30712685666,Dubai,"Que Club",4c66c7927abde21e735e6468,0,"Pool Hall",http://tour-pedia.org/api/getPlaceDetails?id=116253,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116253
"Behind greens market",attraction,116254,25.08792562944,55.156201371261,Dubai,"Greens Mosque",4c6820f519f3c9b67530a4ff,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116254,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116254
,attraction,116258,25.097519,55.152334,Dubai,"Prayer Room At One And Only Royal Mirage Hotel Dubai UAE",4c692d4a3bad2d7f5716afee,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116258,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116258
,attraction,116260,25.260508856317,55.33487962378,Dubai,Orchestra,4c697977c946e21ebb42ea8e,0,"Comedy Club",http://tour-pedia.org/api/getPlaceDetails?id=116260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116260
,attraction,116261,25.220293740749,55.299513819935,Dubai,"Sheikh Hamdan Bin Rashid Majlis",4c697c1b8e7c0f47e5bedf0f,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116261,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116261
"Dubai Investment Park",attraction,116264,24.999420200079,55.156460095112,Dubai,"Union Residence",4c6ad5c3a48420a1b39c080b,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116264,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116264
Greens,attraction,116269,25.094032825986,55.167326331139,Dubai,"Greens Mosque",4c6d0c8dd08695219e560bea,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116269,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116269
,attraction,116272,25.286175039566,55.369017087746,Dubai,"Burhani Masjid",4c6d52b7e6b7b1f78753a98e,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116272,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116272
,attraction,116280,25.282231539583,55.354061722005,Dubai,"VIP BILLIARDS, Near Century Mall",4c7007e7df6b8cfa04e1b64d,0,"Pool Hall",http://tour-pedia.org/api/getPlaceDetails?id=116280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116280
,attraction,116287,25.135374,55.256653,Dubai,"Fairmont Colleague Pool",4c72b9c20e23b1f7868c1edc,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116287
"airport rd",attraction,116291,25.247139,55.27454,Dubai,Pint19,4c73ea3d0e23b1f7e69721dc,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116291
Satwa,attraction,116295,25.232167216142,55.277184247971,Dubai,"Satwa Mosque مسجد السطوة",4c768431604a3704bb908549,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116295
"20B St, Casablanca Rd",attraction,116297,25.237995034,55.351333916187,Dubai,"مسجد بن حاضر Mousqe Al Garhoud",4c76a0beff1fb60c4178f9a7,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116297
"Iranian Club",attraction,116302,25.235964359657,55.314168163101,Dubai,"Iranian Football Stadium",4c791b04a8683704fe4a0f4d,0,"Football Stadium",http://tour-pedia.org/api/getPlaceDetails?id=116302,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116302
,attraction,116304,25.11207442881,55.188499689102,Dubai,"Fatima Marzouq Al Rashdan Mosque",4c793fa3794e224b8bb86428,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116304
"Syeikh Zayed Rd",attraction,116311,25.063119692227,55.131884832263,Dubai,"Marina Mansion Tennis Court",4c7d1f83a141b1f7e3fb6c79,0,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=116311,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116311
,attraction,116315,25.280568443703,55.359296887278,Dubai,"Al Ahli Club",4c7eac3d2042b1f713a9c0ad,0,"Soccer Stadium",http://tour-pedia.org/api/getPlaceDetails?id=116315,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116315
,attraction,116318,25.183253179691,55.568030128318,Dubai,"Desert Safari",4c7fa09f1009a09338de474e,0,"Other Great Outdoors",http://tour-pedia.org/api/getPlaceDetails?id=116318,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116318
,attraction,116320,25.103305686325,55.172324598871,Dubai,"Gateway Worship",4c80a640d8086dcb80b36552,0,"Music Venue",http://tour-pedia.org/api/getPlaceDetails?id=116320,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116320
,attraction,116323,25.241496304193,55.317197613332,Dubai,"Pakistan Education Academy Mosque",4c80bcecd8086dcb30336652,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116323,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116323
,attraction,116327,25.159009479033,55.403854489327,Dubai,"Valley Cafe International City",4c81600d51ada1cdab501210,0,"Hookah Bar",http://tour-pedia.org/api/getPlaceDetails?id=116327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116327
,attraction,116331,25.284813068238,55.357897570667,Dubai,Mamzar-916,4c827f7fd34ca14398852c80,0,Beach,http://tour-pedia.org/api/getPlaceDetails?id=116331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116331
"Almizhar 2",attraction,116334,25.256185150772,55.468468666077,Dubai,"Sultan Yousuf Ahli Mosque مسجد سلطان يوسف أهلي",4c82b9ead8086dcb4dbb7952,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116334,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116334
,attraction,116338,25.09489,55.18299,Dubai,"The Box",4c83e9e52f1c236afd2c4743,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116338
,attraction,116340,25.071415494098,55.150924653831,Dubai,"Meadows 1/2 Pool",4c84f0cb2f1c236a47e44f43,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116340,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116340
"Dubai, Al Quoz",attraction,116341,25.128054131176,55.213347673416,Dubai,"Insportz Sport Club",4c850d8351ada1cd20db3310,0,"Soccer Field",http://tour-pedia.org/api/getPlaceDetails?id=116341,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116341
"The Address Dubai Marina",attraction,116346,25.078431586518,55.140393754312,Dubai,Blends,4c866cc0e602b1f747f2bf7a,0,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=116346,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116346
,attraction,116348,25.162659,55.221833,Dubai,"Al Wasl Basketball Court",4c87b21047cc224b7c65b39f,0,"Basketball Court",http://tour-pedia.org/api/getPlaceDetails?id=116348,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116348
,attraction,116353,25.244299622841,55.29331590003,Dubai,"Jebel Hafeet",4c8901cada5da1cde0a838e9,0,Mountain,http://tour-pedia.org/api/getPlaceDetails?id=116353,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116353
,attraction,116356,25.292148900892,55.342001515081,Dubai,"Villa Alsultan",4c8922507223b1f7576431a8,0,"Home (private)",http://tour-pedia.org/api/getPlaceDetails?id=116356,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116356
"Near Beirut road",attraction,116358,25.270905230227,55.406730306394,Dubai,"Al muhaisnah 3",4c89d718770fb60c3782cdc3,0,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=116358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116358
"Armani Hotel Dubai C/o Maryrose L. Baldonadi",attraction,116371,25.197235389356,55.274875942981,Dubai,"Armani Lounge",4c8be9c3ed3ab60cfed06221,0,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=116371,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116371
,attraction,116372,25.174174098177,55.406151891945,Dubai,"Golden Cue Billiards, England, IC",4c8bf05e5e38b1f768ca2cf9,0,"Pool Hall",http://tour-pedia.org/api/getPlaceDetails?id=116372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116372
,attraction,116375,25.164219217993,55.401724716123,Dubai,"International city, Spain Cluster",4c8cde3c5e38b1f7feef34f9,0,"Residential Building (Apartment / Condo)",http://tour-pedia.org/api/getPlaceDetails?id=116375,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116375
,attraction,116383,25.239989690679,55.304940064638,Dubai,"Zabeel Plaza",4c8e54b0daa93704d3b64bb1,0,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=116383,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116383
"Near Al Safa Park and Gulf News",attraction,116389,25.192097655951,55.250126123428,Dubai,"Othman bin Affan Mosque مسجد عثمان بن عفان",4c8f6820d68c6dcb89d003a2,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116389,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116389
"Rolla Street, Bur Dubai",attraction,116397,25.25661677421,55.293974542853,Dubai,"Green Park Apartment",4c90dd0d9d5cbfb7a146991d,0,"Dog Run",http://tour-pedia.org/api/getPlaceDetails?id=116397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116397
"DIFC Gate Village 08",attraction,116403,25.213316908683,55.282292477317,Dubai,"the empty quarter",4c9239337f3b8cfade3fa31e,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116403
,attraction,116405,25.200110671578,55.252775867298,Dubai,"Sheika Hind Bint Maktoum Al Maktoum Sports Hall",4c930813d2e1a14300b2cf26,0,"Athletics & Sports",http://tour-pedia.org/api/getPlaceDetails?id=116405,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116405
"Discovery Garden",attraction,116408,25.034985300146,55.15156064538,Dubai,"West Zone Zen",4c931b066cfea0930582b78b,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116408,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116408
"Motor City",attraction,116409,25.044644774936,55.247298948502,Dubai,"Eastlands Pool House",4c93395c418ea1cd8378ab85,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116409,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116409
,attraction,116415,25.042974,55.257282,Dubai,"Peter Roest's pool",4c946d6a82b56dcb6b45cfaa,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116415,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116415
,attraction,116416,25.104511263193,55.220396968254,Dubai,"Bader BinMubarak Majls",4c946ff6f244b1f78046221d,0,"Home (private)",http://tour-pedia.org/api/getPlaceDetails?id=116416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116416
"Building 14",attraction,116420,25.095354218395,55.155336856842,Dubai,"ITP Publishing Group Offices",4c94d88172dd224b279e9d91,0,Office,http://tour-pedia.org/api/getPlaceDetails?id=116420,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116420
,attraction,116423,25.224566753022,55.4266833,Dubai,"Al andalosia",4c95095494a0236a4d559212,0,"Hookah Bar",http://tour-pedia.org/api/getPlaceDetails?id=116423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116423
"Al Qusais II",attraction,116427,25.269371160886,55.380599498749,Dubai,"319 my Wonderland",4c95b96f58d4b60c57433529,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116427
"Emirates Road, Near Rashidiya Metro Station",attraction,116435,25.269846567908,55.418558120728,Dubai,"Al Qusais Cemetery مقبرة القصيص",4c98766f7b9d3704bd39de85,0,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=116435,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116435
,attraction,116439,25.212061284427,55.260189771652,Dubai,"ANP Studios",4c98e07307916dcb80e8ef1b,0,"Art Gallery",http://tour-pedia.org/api/getPlaceDetails?id=116439,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116439
"D 74",attraction,116443,25.261515495487,55.333502306266,Dubai,"Caravan Cafe",4c9a40dcd4b1b1f700aace35,0,"General Entertainment",http://tour-pedia.org/api/getPlaceDetails?id=116443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116443
,attraction,116446,25.249084173535,55.312920773282,Dubai,"Shangrila hotel Swimming Pool.",4c9affa0eaa5a143f439d1e4,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116446,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116446
,attraction,116449,25.25406064582,55.295928906066,Dubai,"Al hamda",4c9b195deaa5a1433ed8d1e4,0,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=116449,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116449
"Oasis Center",attraction,116451,25.17088066668,55.24171446941,Dubai,"Food court oasis center",4c9b3686d4b1b1f7b287d635,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116451
"Mövenpick Hotel Jumeirah Beach",attraction,116453,25.080153750935,55.136411322147,Dubai,"West Beach Bistro & Sports Lounge",4c9b8202d4b1b1f79680d935,0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=116453,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116453
"Jabal Ali, Gardens",attraction,116457,25.047287310251,55.129222937413,Dubai,"Omar bin Abdulaziz Mosque | مسجد عمر بن عبد العزيز",4c9c597b7c096dcb68d4c0d1,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116457,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116457
,attraction,116460,25.139434,55.217108,Dubai,"Fatan Mosque",4c9cd15546978cfa6e85917f,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116460,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116460
Greens,attraction,116474,25.091657867514,55.170329918971,Dubai,"Lake @ Greens",4c9f780346978cfa7625ab7f,0,Lake,http://tour-pedia.org/api/getPlaceDetails?id=116474,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116474
,attraction,116475,25.043726993857,55.259078802518,Dubai,"Alvorada 1",4c9f85ff0313370477fc72d5,0,"Other Great Outdoors",http://tour-pedia.org/api/getPlaceDetails?id=116475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116475
"Discovery Gardens",attraction,116480,25.034279191721,55.154088489161,Dubai,"Basketball Court",4ca0c19e8afca093047e1516,0,"Basketball Court",http://tour-pedia.org/api/getPlaceDetails?id=116480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116480
"Ibn Batuta",attraction,116484,25.046070156255,55.122056710932,Dubai,"Switch Bowling",4ca209e6d3c2b60cc3a5eabc,0,"Bowling Alley",http://tour-pedia.org/api/getPlaceDetails?id=116484,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116484
116499,"THE DEK on 8","Media One Hotel",attraction,Dubai,25.090221597721,55.152611732483,http://tour-pedia.org/api/getPlaceDetails?id=116499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116499
66,attraction,116504,24.996404699196,55.46799659729,Dubai,"7he Sevens Rugby Ground",4ca5baab76d3a093b53dfa6a,0,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=116504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116504
"Oud Metha",attraction,116505,25.237674782564,55.318272256662,Dubai,"Holy Trinity Church",4ca5ea0dd971b1f7b3c2fae0,0,Church,http://tour-pedia.org/api/getPlaceDetails?id=116505,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116505
"Al Sufuh Road, Next to Aswaq",attraction,116506,25.106303737141,55.169225335121,Dubai,"Tecom Masjid مسجد تيكوم",4ca5ebd914c337040a52ba3b,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116506,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116506
Www.kandyclub.com,attraction,116512,25.214204197508,55.283377482356,Dubai,"Kandy Club",4ca6394d14c337045e8abd3b,0,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=116512,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116512
"Al Mina Road",attraction,116523,25.250250694803,55.280586725862,Dubai,"Sea View Hotel",4ca9abcaf47ea1436e048121,0,"Music Venue",http://tour-pedia.org/api/getPlaceDetails?id=116523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116523
"Adjacent To The Bonnington Jumeirah Lakes Towers",attraction,116528,25.068437749944,55.141829252243,Dubai,"McGettigan's JLT",4cab2289f47ea1430acc8821,0,Pub,http://tour-pedia.org/api/getPlaceDetails?id=116528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116528
"Armani hotel",attraction,116538,25.169397,55.272341,Dubai,Pirupa,4cae3408cbab236ab3568e73,0,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=116538,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116538
"Hatta Fort Hotel فندق حصن حتا",attraction,116539,24.802201,55.309188,Dubai,"Hatta Fort Hotel - Rock Pool",4caec062562d224b50b90888,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116539,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116539
"Tiffany Tower",attraction,116541,25.076876360666,55.149798205857,Dubai,"JLT Public Mosque",4caee0f9cbab236aaa929373,0,Mosque,http://tour-pedia.org/api/getPlaceDetails?id=116541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116541
"Merdiff City Centre",attraction,116542,25.214889,55.408841,Dubai,"Yella Bowling",4caeeb3f75ebb60cbcdbb7ad,0,"Bowling Alley",http://tour-pedia.org/api/getPlaceDetails?id=116542,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116542
"Near Shindagha Tunnel",attraction,116545,25.269334044368,55.291275218945,Dubai,"Heritage Village قر ية  التر اث",4caf1c54eb65b1f79ad660cd,0,"History Museum",http://tour-pedia.org/api/getPlaceDetails?id=116545,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116545
"Madinat Jumeirah",attraction,116570,25.134451479435,55.187129812911,Dubai,"Conference Centre - Madinat Jumeirah",4cb47abfb4b0a35d6c8367ce,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=116570,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116570
,attraction,116574,25.101531638161,55.177198282876,Dubai,"kite Beach",4cb53e7c1b0af04dcb1dc825,0,Beach,http://tour-pedia.org/api/getPlaceDetails?id=116574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116574
,attraction,116578,25.12754,55.240055,Dubai,Ahdaaf,4cb5f0e455af224b6845967e,0,"Soccer Field",http://tour-pedia.org/api/getPlaceDetails?id=116578,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116578
,attraction,116583,25.096948376204,55.310933626692,Dubai,"Al Barari",4cb6f24db315a0936a549f76,0,"Other Great Outdoors",http://tour-pedia.org/api/getPlaceDetails?id=116583,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116583
"Souk Madinat Jumeirah",attraction,116586,25.134717389572,55.185871124268,Dubai,"Madinat Amphitheatre",4cb7321b589f236a06fe3c3d,0,"Scenic Lookout",http://tour-pedia.org/api/getPlaceDetails?id=116586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116586
,attraction,116597,25.076940883948,55.147676467896,Dubai,"Pool @ MAG 214",4cb8f02df50e224b4a77eafb,0,Pool,http://tour-pedia.org/api/getPlaceDetails?id=116597,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116597
DIFC,attraction,116600,25.214465979162,55.281428801476,Dubai,"Urban Male Lounge",4cb98f3d4495721eb8f74a7a,0,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=116600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116600
,attraction,116646,25.175354898243,55.40763847889,Dubai,"desert safari dubai",4cc1d2cfb2beb1f701eb0b4c,0,"Other Great Outdoors",http://tour-pedia.org/api/getPlaceDetails?id=116646,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116646
"Endurance City, Al Qudra Rd.",attraction,116651,24.821539135167,55.241903310601,Dubai,"Emirates Equestrian Center",4cc2dd2f91413704c23cb755,0,Stables,http://tour-pedia.org/api/getPlaceDetails?id=116651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116651
"Dubai-Sharjah Rd",attraction,116653,25.267659235918,55.340945482835,Dubai,"Mamzar Bridge",4cc2e4a682388cfae6886335,0,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=116653,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116653
,attraction,116660,25.288051,55.366148,Dubai,"Mister Baker",4cc435cebe40a35d2b107d4c,0,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=116660,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116660
,attraction,116661,25.101942917065,55.176071488317,Dubai,"Desert spring village",4cc4627d82388cfa018f6e35,0,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=116661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=116661
