id,name,address,category,location,lat,lng,details,reviews
83263,"Forest-Hill Villette","28 Avenue Corentin Cariou",accommodation,Paris,48.897016556408,2.38510566,http://tour-pedia.org/api/getPlaceDetails?id=83263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83263
"Porte De Versailles Vaugirard",accommodation,85671,48.832934297234,2.2880879169389,Paris,"Hotel Mercure",4bc38baeabf49521aae9c393,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85671
"185 boulevard brune",accommodation,85706,48.823603,2.324225,Paris,"Quality hotel",4bc6553eb387d13a2fc0c1e8,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85706,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85706
"37 Rue Servan",accommodation,85741,48.861245815423,2.3829030274544,Paris,"Hotel De Belfort Paris",4bc8d258762beee1168f3d38,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85741
"21 boulevard de Clichy",accommodation,85748,48.882273173988,2.3363996771326,Paris,Timhotel,4bc8d2c0762beee14f8f3d38,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85748,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85748
"203 Rue De Paris",accommodation,85750,48.82928,2.40161,Paris,"Citea Residence Paris Porte De Charenton-le-Pont",4bc8d657762beee10e943d38,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85750,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85750
"9 Rue Littre",accommodation,85802,48.84552739654,2.3244607158731,Paris,"Hotel Littre****",4bcaef3e3740b7138a916165,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85802,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85802
"94 Rue Didot",accommodation,85860,48.828091,2.315337,Paris,"Citadines Hotel",4bcf450a0ffdce722155b2c0,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85860
"64 Boulevard Haussmann",accommodation,85926,48.873973802893,2.3278167843819,Paris,"Terrasse du Printemps Haussman",4bd3281acaff95215222d4f0,0,"Scenic Lookout",http://tour-pedia.org/api/getPlaceDetails?id=85926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85926
"46 Boulevard Saint-Germain",accommodation,85970,48.849695106551,2.3504990022073,Paris,"Hôtel Abbatial Saint-Germain",4bd73195304fce72093333ab,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85970,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85970
"1-7 Cour Du Minervois",accommodation,85972,48.829365,2.426541,Paris,"Adagio City Aparthotel Paris Bercy",4bd73308304fce72843433ab,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=85972,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85972
"12 Rue Guenot",accommodation,86086,48.851404744491,2.3924892971834,Paris,"Alfa Hotel Nation Paris",4be1965c8dd062b57e643e3c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86086,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86086
"13, Rue de Rocroy",accommodation,86109,48.879696,2.350961,Paris,"Hotel de Rocroy",4be4358ecf200f47799b113c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86109
"111 Boulevard Poniatowski",accommodation,86119,48.835006200502,2.4057039677833,Paris,"Hotel Ibis",4be4b92dcf200f47456b123c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86119,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86119
"92 Rue la Boétie",accommodation,86165,48.872342714074,2.3092480114837,Paris,"Hôtel Rochester ****",4be9fd02415e20a13c93e4bb,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86165,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86165
86203,"ATN Hotel Paris","21 Rue d'Athènes",accommodation,Paris,48.877953,2.327917,http://tour-pedia.org/api/getPlaceDetails?id=86203,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86203
"147 rue alésia",accommodation,86240,48.830087,2.320258,Paris,"Hôtel Montparnasse-Alésia",4bf2bb7ba32e20a1e289d557,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86240,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86240
"Rue Emile Reynaud",accommodation,86550,48.90107,2.388984,Paris,"B&B Hotel",4c2285cc11de20a1270285ce,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86550
86562,"Etap HOTEL Paris La Villette",,accommodation,Paris,48.884532787727,2.3762462547394,http://tour-pedia.org/api/getPlaceDetails?id=86562,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86562
"12 Rue Louis Blanc",accommodation,86613,48.879534049758,2.3684763908386,Paris,"Ibis Jenmapes",4c2fc039213c2d7f3b75315d,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86613,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86613
"132 Boulevard voltaire",accommodation,86675,48.857537,2.380751,Paris,"Le Royal Voltaire",4c3c40e74bc9a593395dd271,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86675,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86675
,accommodation,86745,48.83449695,2.324064,Paris,"Hôtel Campanile Montparnasse",4c49455720ab1b8d00338d16,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86745,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86745
"79-81 avenue du Maine",accommodation,86776,48.83824372402,2.3226664469327,Paris,"Holiday Inn",4c51c4c57f6e20a19cb6a6ea,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86776,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86776
Courtalain,accommodation,86995,48.839833,2.407029,Paris,"Chateau De Courtalain",4c83f703dc018cfab724dd6c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86995,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86995
"203 rue de Paris",accommodation,86999,48.82942175,2.4011446,Paris,"Citéa - Porte de Charenton",4c854f8651ada1cd00a03610,0,Motel,http://tour-pedia.org/api/getPlaceDetails?id=86999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86999
"12 rue Léon Frot",accommodation,87041,48.853673,2.388069,Paris,"Comfort Hotel",4c8d292755fba09308eb65ab,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87041,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87041
"21 rue de Tolbiac",accommodation,87138,48.829010125586,2.3740333235695,Paris,"Ibis Styles",4c9d391f542b224b730ce89f,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87138,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87138
