address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Herengracht 255",accommodation,32296,52.371856352052,4.8874758754551,Amsterdam,"Rembrandt Residence Hotel",4e6621c5ae60e9edf74bc8d8,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32296,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32296
Grachten,accommodation,32298,52.365773433416,4.889988899231,Amsterdam,"Amsterdamse Grachten | Amsterdam Canals",4c7a850e97028cfaae4fdefe,0,River,http://tour-pedia.org/api/getPlaceDetails?id=32298,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32298
,accommodation,32303,52.362477254614,4.8811270921483,Amsterdam,"Amsterdam City",51806460e4b0ba170a75a440,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32303,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32303
,accommodation,32316,52.346079,4.889615,Amsterdam,"D&M's place",4e42b4b488771919396bfe82,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=32316,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32316
,accommodation,32333,52.337117761112,4.890564958546,Amsterdam,"Ophaalpunt RAI",4e02da4ffa760072401869ee,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32333,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32333
,accommodation,32341,52.419529,4.894574,Amsterdam,"Amsterzonian B&B",4fdb3015e4b0e74c37a735b8,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32341,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32341
Klaprozenweg,accommodation,32353,52.401423902892,4.9003958702087,Amsterdam,"Brug Klaprozenweg",4d92e4b662ad5481f69f754b,0,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=32353,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32353
,accommodation,32358,52.396438307357,4.8915942119481,Amsterdam,"Sexboot Ndsm",4e39c2b362e16ad099f65af7,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32358
Zoutkeetgracht,accommodation,32359,52.388351783013,4.8886247861373,Amsterdam,"zoute engel",509cb3a9e4b09c89218a53eb,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32359,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32359
,accommodation,32365,52.384702671903,4.8940172609692,Amsterdam,"Mate hotel",52129e66498ea3a01303dcb0,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32365
"Nes 5",accommodation,32384,52.372093,4.894073,Amsterdam,"RHO Hotel",4a27064bf964a520938a1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32384,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32384
"Damrak 94",accommodation,32386,52.37373022916,4.8936102821089,Amsterdam,"Hotel Amsterdam",4a270651f964a520a58a1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32386,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32386
"Warmoesstraat 42",accommodation,32403,52.375654,4.898343,Amsterdam,"Hotel cc",4b912a3cf964a52096a733e3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32403
,accommodation,32421,52.348648248983,4.8936491575176,Amsterdam,"Executive Lounge - Hotel Okura",51b43989498e2cb87f096c6f,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32421
"Europaboulevard 10",accommodation,32433,52.335075836997,4.8896661818542,Amsterdam,snellaadpunt,4e086463aeb74c399115b806,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32433
"Singel, 9",accommodation,32474,52.378223,4.893725,Amsterdam,"The Dome",524fc9bc498ef72602332da4,0,"Roof Deck",http://tour-pedia.org/api/getPlaceDetails?id=32474,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32474
,accommodation,32481,52.380303,4.890963,Amsterdam,"Multatuli B&B",52405263498e057b90fe9ed0,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=32481,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32481
"Stationsplein 17",accommodation,32496,52.379031121168,4.8976707458496,Amsterdam,Fietsflat,4b98a72bf964a520344a35e3,0,"Bike Shop",http://tour-pedia.org/api/getPlaceDetails?id=32496,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32496
,accommodation,32513,52.360269,4.894731,Amsterdam,"White Zen",525e897811d22f843dfeecb1,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32513
"Van Ostadestraat 123HS",accommodation,32520,52.35249,4.89366849,Amsterdam,"Bicyclehotel Van Ostade",4a2706a4f964a520998b1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32520,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32520
"Govert Flinckstraat 109-3",accommodation,32527,52.35495,4.891453,Amsterdam,"BB by Servio",5138b3d3e4b0687921cd9086,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32527
"Sportpark Kadoelen 5",accommodation,32553,52.414430379868,4.9114090204239,Amsterdam,"Carpool InterCommIt",4e11e288e4cdef074b772f4c,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32553
"Wanningstraat 1",accommodation,32560,52.404872820791,4.9102083107033,Amsterdam,"Shi Hotel",4a270694f964a5205d8b1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32560,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32560
"Van der Pekplein",accommodation,32564,52.387649608616,4.9093428415965,Amsterdam,"B&B Welcome2Amsterdam",51fe6573498e9587df5b58c8,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32564,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32564
"prinsengracht 4243",accommodation,32582,52.375490097438,4.9038440170636,Amsterdam,"Amsterdam Canal",4e02eba68877909501416b69,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32582,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32582
"Nieuwe Keizersgracht 16",accommodation,32587,52.364518533449,4.9035047092597,Amsterdam,"Hermitage Hotel, Amsterdam-Centrum",4d13283080f6721e94c61ceb,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32587,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32587
"Borssenburgstraat 5",accommodation,32600,52.3489619,4.908716,Amsterdam,"Hotel Flipper :: Borssenburgstraat 5",4a270698f964a5206d8b1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32600
"Victorieplein 42",accommodation,32609,52.346786975237,4.9027711942505,Amsterdam,"Hotel V Victorieplein",4a270658f964a520b08a1fe3,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32609,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32609
"Ranonkelkade 10",accommodation,32657,52.386310577393,4.9106903076172,Amsterdam,"Het Waterhuis",5240020111d2626efe46b10c,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32657
"Van der Pekstraat 3",accommodation,32659,52.387003950167,4.907593965049,Amsterdam,"Bed & Breakfast Welcome2Amsterdam",4e16ef1c6284b506cfddf4db,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32659,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32659
